battle_id,date,pok1_id,pok2_id,pokemon_winner_id,trainer_winner_id,gym_id
2016,2025-10-01,672,607,607,1321,49
2017,2025-06-29,673,814,814,10437,23
2018,2025-04-22,673,1177,1177,10454,31
2019,2025-08-30,673,699,673,4444,60
2020,2025-09-14,674,642,674,11611,5
2021,2025-05-22,674,625,674,11611,39
2022,2025-09-11,674,221,674,11611,37
2023,2025-04-14,675,881,675,1806,8
2024,2025-08-30,675,742,675,1806,13
2025,2025-10-25,675,17,675,1806,59
2026,2025-01-10,676,661,676,9541,6
2027,2025-07-28,676,141,676,9541,23
2028,2025-12-19,676,595,595,6155,68
2029,2025-04-28,677,613,677,1309,58
2030,2025-12-03,677,557,677,1309,29
2031,2025-11-03,677,1046,677,1309,46
2032,2025-07-16,678,778,778,347,12
2033,2025-01-27,678,86,86,2367,8
2034,2025-01-16,678,205,678,6579,32
2035,2025-06-04,679,609,609,11014,35
2036,2025-06-17,679,866,866,2263,62
2037,2025-05-27,679,214,214,4132,40
2038,2025-06-05,680,358,680,7069,55
2039,2025-05-10,680,356,680,7069,58
2040,2025-06-20,680,840,840,2011,23
2041,2025-12-19,681,423,423,5386,8
2042,2025-12-08,681,493,493,4207,67
2043,2025-02-12,681,1080,1080,9152,15
2044,2025-01-23,682,617,617,6542,65
2045,2025-04-23,682,534,682,3034,58
2046,2025-07-05,682,277,682,3034,24
2047,2025-09-09,683,641,683,1112,45
2048,2025-12-09,683,1136,683,1112,23
2049,2025-08-26,683,702,683,1112,32
2050,2025-08-04,684,401,401,10849,52
2051,2025-03-25,684,490,490,4030,31
2052,2025-07-21,684,770,770,4211,55
2053,2025-01-03,685,878,878,9961,33
2054,2025-01-30,685,167,167,358,34
2055,2025-08-20,685,1069,1069,4303,38
2056,2025-11-15,686,534,686,1252,13
2057,2025-11-03,686,816,686,1252,51
2058,2025-06-19,686,979,686,1252,67
2059,2025-10-04,687,684,687,10779,49
2060,2025-10-05,687,1009,1009,115,31
2061,2025-03-01,687,414,414,8770,51
2062,2025-01-08,688,825,688,1710,56
2063,2025-05-29,688,56,688,1710,17
2064,2025-06-25,688,1046,1046,11801,41
2065,2025-02-14,689,734,734,1196,11
2066,2025-09-28,689,604,604,8597,8
2067,2025-05-04,689,541,541,3254,4
2068,2025-06-25,690,885,690,4184,4
2069,2025-03-02,690,1057,1057,7953,21
2070,2025-10-12,690,785,690,4184,27
2071,2025-01-18,691,582,582,4892,36
2072,2025-01-19,691,615,615,11216,61
2073,2025-01-30,691,84,691,9843,36
2074,2025-10-27,692,1173,1173,4880,52
2075,2025-01-02,692,708,692,6406,39
2076,2025-10-25,692,528,528,5540,64
2077,2025-09-11,693,775,775,11677,40
2078,2025-04-01,693,478,478,2615,19
2079,2025-01-10,693,12,12,1969,6
2080,2025-11-09,694,118,118,8215,2
2081,2025-01-20,694,989,694,544,26
2082,2025-06-23,694,1067,1067,2291,43
2083,2025-10-28,695,72,695,10932,4
2084,2025-12-13,695,7,7,8791,37
2085,2025-08-18,695,182,182,5403,50
2086,2025-09-23,696,285,696,2501,67
2087,2025-01-28,696,58,696,2501,54
2088,2025-07-31,696,465,465,8205,44
2089,2025-01-16,697,940,940,2061,20
2090,2025-12-28,697,669,697,4910,49
2091,2025-06-17,697,109,109,8235,7
2092,2025-05-02,698,1010,698,5755,60
2093,2025-10-19,698,988,988,2873,1
2094,2025-10-05,698,1187,1187,1801,60
2095,2025-07-05,699,936,936,5918,24
2096,2025-07-01,699,47,47,3918,2
2097,2025-03-02,699,765,765,8670,33
2098,2025-03-09,700,135,700,2554,21
2099,2025-06-24,700,733,700,2554,21
2100,2025-07-11,700,212,700,2554,11
2101,2025-02-28,701,366,366,7783,51
2102,2025-04-30,701,39,701,4944,48
2103,2025-03-10,701,895,701,4944,65
2104,2025-01-09,702,59,59,6959,56
2105,2025-05-05,702,1008,702,402,21
2106,2025-07-31,702,888,888,3268,26
2107,2025-05-03,703,1015,703,8105,36
2108,2025-12-05,703,719,719,3943,63
2109,2025-11-20,703,393,393,10367,25
2110,2025-12-16,704,203,203,2707,27
2111,2025-10-24,704,1141,704,4606,42
2112,2025-06-07,704,1192,1192,3322,3
2113,2025-06-08,705,74,74,7231,68
2114,2025-07-03,705,226,705,6088,1
2115,2025-03-12,705,151,151,8369,9
2116,2025-12-25,706,662,662,3976,67
2117,2025-01-13,706,1115,706,1969,49
2118,2025-05-09,706,142,706,1969,44
2119,2025-10-10,707,905,707,3761,11
2120,2025-01-28,707,1037,1037,6954,63
2121,2025-05-10,707,652,652,2136,62
2122,2025-08-08,708,999,708,11607,60
2123,2025-12-08,708,1026,1026,7888,1
2124,2025-01-13,708,1074,1074,11051,7
2125,2025-01-08,709,1181,709,2560,25
2126,2025-03-03,709,773,773,5334,55
2127,2025-05-17,709,877,709,2560,25
2128,2025-03-14,710,375,375,5183,58
2129,2025-07-31,710,585,585,8648,9
2130,2025-03-23,710,653,653,9831,52
2131,2025-01-09,711,147,711,11808,10
2132,2025-05-11,711,1159,1159,5091,68
2133,2025-02-08,711,630,630,9311,65
2134,2025-08-25,712,1150,712,9575,41
2135,2025-08-14,712,632,632,6891,63
2136,2025-07-04,712,27,712,9575,31
2137,2025-02-15,713,28,28,6515,29
2138,2025-11-06,713,831,713,3967,16
2139,2025-04-04,713,360,360,5715,50
2140,2025-10-07,714,219,714,10154,39
2141,2025-08-29,714,33,714,10154,13
2142,2025-12-24,714,457,714,10154,36
2143,2025-06-20,715,1034,1034,11793,66
2144,2025-10-20,715,769,769,2785,5
2145,2025-08-31,715,245,245,4315,49
2146,2025-06-27,716,595,595,6155,51
2147,2025-08-17,716,755,755,5177,56
2148,2025-03-28,716,1071,1071,10737,4
2149,2025-09-15,717,492,492,298,66
2150,2025-09-24,717,478,478,2615,54
2151,2025-09-24,717,1031,717,780,13
2152,2025-12-05,718,513,718,7789,27
2153,2025-05-23,718,402,718,7789,67
2154,2025-02-28,718,422,718,7789,47
2155,2025-07-24,719,391,719,3943,62
2156,2025-06-19,719,572,572,58,24
2157,2025-09-03,719,104,104,9615,25
2158,2025-10-17,720,975,720,9493,13
2159,2025-03-15,720,346,720,9493,9
2160,2025-04-18,720,601,601,10261,51
2161,2025-08-08,721,653,721,10228,20
2162,2025-04-26,721,345,345,5331,62
2163,2025-10-18,721,260,721,10228,11
2164,2025-12-25,722,1047,1047,3622,22
2165,2025-01-14,722,86,86,2367,5
2166,2025-06-29,722,681,681,8176,49
2167,2025-03-10,723,786,786,9647,2
2168,2025-03-17,723,440,723,3222,47
2169,2025-07-24,723,323,323,4519,65
2170,2025-09-11,724,728,728,3754,60
2171,2025-09-14,724,441,441,8117,12
2172,2025-06-12,724,255,255,9985,9
2173,2025-03-10,725,702,725,8653,18
2174,2025-01-01,725,496,725,8653,27
2175,2025-04-05,725,933,933,6214,24
2176,2025-04-25,726,1197,726,4433,38
2177,2025-08-08,726,645,726,4433,20
2178,2025-06-22,726,687,726,4433,44
2179,2025-01-01,727,1089,1089,3895,3
2180,2025-11-11,727,586,586,1799,4
2181,2025-04-11,727,547,547,7149,47
2182,2025-07-11,728,1086,1086,3768,41
2183,2025-11-01,728,832,832,3078,43
2184,2025-04-13,728,144,144,104,1
2185,2025-11-05,729,175,175,10108,60
2186,2025-06-04,729,1044,729,5505,36
2187,2025-06-24,729,145,729,5505,20
2188,2025-12-23,730,164,164,4115,20
2189,2025-04-25,730,311,311,299,31
2190,2025-07-20,730,709,709,2560,14
2191,2025-12-16,731,423,423,5386,3
2192,2025-09-07,731,120,731,7653,59
2193,2025-11-15,731,41,731,7653,36
2194,2025-12-27,732,829,829,10708,13
2195,2025-10-31,732,1175,1175,2784,12
2196,2025-05-25,732,971,971,9241,36
2197,2025-05-11,733,520,520,2552,44
2198,2025-08-30,733,830,830,6317,65
2199,2025-10-26,733,98,98,1169,63
2200,2025-09-27,734,1002,734,1196,20
2201,2025-10-05,734,375,734,1196,27
2202,2025-03-21,734,551,734,1196,26
2203,2025-10-12,735,787,735,9421,56
2204,2025-09-16,735,423,423,5386,37
2205,2025-01-15,735,535,535,10801,52
2206,2025-08-22,736,1193,1193,8549,27
2207,2025-01-20,736,422,736,2020,63
2208,2025-08-02,736,1130,1130,3558,30
2209,2025-09-02,737,299,737,8482,5
2210,2025-05-13,737,738,737,8482,61
2211,2025-03-21,737,119,737,8482,37
2212,2025-05-09,738,508,738,6378,40
2213,2025-05-02,738,262,262,6911,52
2214,2025-10-29,738,1129,1129,8328,35
2215,2025-12-14,739,750,739,2544,50
2216,2025-08-02,739,349,739,2544,35
2217,2025-08-13,739,1063,1063,2593,2
2218,2025-03-20,740,405,740,2842,16
2219,2025-01-30,740,451,740,2842,26
2220,2025-05-24,740,1057,1057,7953,32
2221,2025-12-20,741,1034,1034,11793,12
2222,2025-08-08,741,955,955,6035,26
2223,2025-10-28,741,621,621,4070,53
2224,2025-09-08,742,499,742,10221,59
2225,2025-07-28,742,925,742,10221,10
2226,2025-05-15,742,207,207,11777,46
2227,2025-09-30,743,13,13,10203,64
2228,2025-08-08,743,999,743,11586,37
2229,2025-07-01,743,525,525,7938,46
2230,2025-12-14,744,1131,744,7060,22
2231,2025-11-10,744,78,744,7060,16
2232,2025-12-29,744,830,830,6317,10
2233,2025-11-03,745,149,149,2403,46
2234,2025-12-15,745,532,532,6706,47
2235,2025-09-26,745,280,745,7379,33
2236,2025-06-02,746,222,746,2425,58
2237,2025-05-30,746,818,746,2425,35
2238,2025-08-13,746,963,963,3507,10
2239,2025-08-11,747,938,747,10336,31
2240,2025-03-23,747,310,747,10336,31
2241,2025-03-19,747,816,747,10336,39
2242,2025-04-11,748,146,146,60,36
2243,2025-01-13,748,384,748,5519,12
2244,2025-03-31,748,1128,1128,5804,10
2245,2025-05-22,749,707,749,7513,6
2246,2025-12-23,749,237,237,10211,63
2247,2025-09-25,749,688,688,1710,34
2248,2025-03-31,750,1199,1199,11319,3
2249,2025-04-29,750,256,256,11125,55
2250,2025-04-21,750,4,4,8215,48
2251,2025-06-17,751,940,940,2061,67
2252,2025-06-23,751,205,751,5231,36
2253,2025-02-26,751,200,200,4560,52
2254,2025-05-26,752,616,616,4010,14
2255,2025-08-05,752,123,752,7448,23
2256,2025-09-20,752,142,752,7448,59
2257,2025-06-06,753,733,733,6858,26
2258,2025-09-09,753,540,753,155,63
2259,2025-08-17,753,652,652,2136,30
2260,2025-04-13,754,950,950,2219,59
2261,2025-01-17,754,174,754,257,60
2262,2025-04-12,754,949,754,257,51
2263,2025-08-20,755,959,959,3973,17
2264,2025-09-17,755,1001,1001,9258,47
2265,2025-05-21,755,942,755,5177,8
2266,2025-12-21,756,1065,1065,6244,53
2267,2025-05-16,756,175,175,10108,10
2268,2025-04-21,756,754,754,257,15
2269,2025-06-20,757,620,757,9030,44
2270,2025-10-21,757,642,757,9030,27
2271,2025-01-29,757,295,757,9030,35
2272,2025-02-21,758,193,193,5276,34
2273,2025-12-16,758,249,758,1754,24
2274,2025-05-11,758,624,758,1754,32
2275,2025-05-27,759,476,476,6537,59
2276,2025-06-22,759,647,759,335,23
2277,2025-07-31,759,12,12,1969,36
2278,2025-03-01,760,974,974,11324,44
2279,2025-12-02,760,1166,1166,6775,26
2280,2025-08-13,760,261,760,6900,31
2281,2025-09-27,761,997,761,8650,32
2282,2025-11-27,761,607,607,1321,62
2283,2025-04-24,761,816,816,6865,55
2284,2025-08-14,762,478,478,2615,37
2285,2025-04-23,762,505,762,7602,27
2286,2025-01-18,762,212,762,7602,25
2287,2025-04-09,763,552,552,951,28
2288,2025-01-14,763,14,763,3476,9
2289,2025-06-29,763,837,837,1758,34
2290,2025-01-14,764,696,764,3339,49
2291,2025-09-13,764,465,465,8205,36
2292,2025-12-06,764,515,764,3339,5
2293,2025-09-27,765,952,765,8670,9
2294,2025-07-05,765,1124,765,8670,16
2295,2025-05-18,765,216,765,8670,11
2296,2025-10-02,766,136,766,5943,29
2297,2025-12-13,766,137,766,5943,63
2298,2025-10-29,766,954,766,5943,62
2299,2025-12-30,767,207,767,3181,56
2300,2025-11-26,767,521,767,3181,11
2301,2025-03-12,767,840,767,3181,37
2302,2025-05-15,768,614,768,11724,2
2303,2025-12-05,768,154,768,11724,52
2304,2025-04-17,768,901,768,11724,53
2305,2025-04-27,769,1075,769,2785,25
2306,2025-12-08,769,1157,769,2785,18
2307,2025-05-05,769,112,769,2785,32
2308,2025-12-19,770,774,774,7473,65
2309,2025-06-19,770,384,770,4211,48
2310,2025-07-15,770,255,770,4211,66
2311,2025-12-16,771,955,771,3726,41
2312,2025-07-30,771,1002,771,3726,58
2313,2025-11-24,771,649,771,3726,42
2314,2025-09-06,772,1206,772,5511,16
2315,2025-01-20,772,1130,772,5511,46
2316,2025-10-22,772,338,772,5511,54
2317,2025-05-31,773,611,773,5334,21
2318,2025-04-14,773,391,773,5334,59
2319,2025-10-13,773,46,773,5334,34
2320,2025-08-10,774,760,774,7473,42
2321,2025-09-28,774,651,774,7473,14
2322,2025-03-02,774,849,774,7473,29
2323,2025-08-10,775,1025,775,11677,12
2324,2025-01-04,775,891,775,11677,3
2325,2025-11-09,775,106,775,11677,57
2326,2025-07-23,776,286,776,10042,34
2327,2025-07-02,776,568,776,10042,24
2328,2025-07-25,776,467,776,10042,65
2329,2025-07-07,777,460,777,11676,67
2330,2025-04-19,777,117,777,11676,32
2331,2025-02-26,777,844,777,11676,52
2332,2025-03-18,778,1052,778,347,8
2333,2025-12-27,778,343,778,347,64
2334,2025-06-04,778,522,778,347,55
2335,2025-03-25,779,879,779,2215,38
2336,2025-01-22,779,1029,779,2215,55
2337,2025-03-14,779,756,779,2215,53
2338,2025-04-08,780,368,780,11371,55
2339,2025-11-10,780,568,780,11371,25
2340,2025-09-23,780,726,780,11371,16
2341,2025-01-01,781,174,781,8873,38
2342,2025-08-15,781,975,781,8873,59
2343,2025-12-27,781,486,781,8873,24
2344,2025-07-20,782,695,782,4692,14
2345,2025-02-15,782,231,782,4692,4
2346,2025-03-23,782,1171,782,4692,21
2347,2025-03-27,783,763,783,544,32
2348,2025-02-11,783,469,469,3289,54
2349,2025-04-19,783,442,783,544,12
2350,2025-11-17,784,894,894,9710,53
2351,2025-12-18,784,757,757,9030,3
2352,2025-07-30,784,1170,1170,9880,60
2353,2025-11-12,785,250,785,9881,5
2354,2025-05-15,785,463,463,6617,47
2355,2025-08-11,785,361,785,9881,38
2356,2025-10-27,786,193,193,5276,41
2357,2025-12-03,786,1024,786,9647,46
2358,2025-02-01,786,974,786,9647,15
2359,2025-04-26,787,159,159,11260,52
2360,2025-08-29,787,1069,1069,4303,50
2361,2025-02-06,787,101,101,6963,31
2362,2025-12-20,788,1106,788,3703,36
2363,2025-10-24,788,611,788,3703,3
2364,2025-08-21,788,644,644,1657,54
2365,2025-06-28,789,151,789,2909,66
2366,2025-05-28,789,1128,789,2909,68
2367,2025-04-13,789,93,789,2909,25
2368,2025-06-17,790,941,790,9303,43
2369,2025-11-16,790,487,487,9825,33
2370,2025-03-20,790,452,452,11037,37
2371,2025-05-10,791,676,676,9541,61
2372,2025-11-25,791,221,791,2453,20
2373,2025-02-26,791,1012,1012,2917,60
2374,2025-10-04,792,53,792,54,24
2375,2025-02-26,792,1060,792,54,5
2376,2025-06-11,792,647,792,54,40
2377,2025-06-15,793,275,793,2481,30
2378,2025-05-12,793,1016,793,2481,21
2379,2025-08-22,793,681,793,2481,13
2380,2025-04-24,794,22,22,9028,31
2381,2025-04-19,794,639,639,9520,27
2382,2025-05-21,794,381,381,127,8
2383,2025-12-31,795,496,795,9618,65
2384,2025-08-30,795,735,795,9618,6
2385,2025-07-23,795,433,795,9618,21
2386,2025-07-04,796,612,612,10261,59
2387,2025-04-02,796,1082,1082,6355,19
2388,2025-06-02,796,398,398,9118,46
2389,2025-08-19,797,62,797,9731,54
2390,2025-10-10,797,440,440,4001,53
2391,2025-09-16,797,452,452,11037,42
2392,2025-12-07,798,199,798,1017,36
2393,2025-11-21,798,654,798,1017,7
2394,2025-04-27,798,951,951,8912,53
2395,2025-04-18,799,617,617,6542,12
2396,2025-12-06,799,445,445,11251,11
2397,2025-12-23,799,432,432,7395,24
2398,2025-05-15,800,901,901,8211,25
2399,2025-03-02,800,574,574,9449,17
2400,2025-08-20,800,1115,1115,6598,67
2401,2025-05-13,801,295,801,6664,35
2402,2025-09-26,801,70,801,6664,32
2403,2025-03-16,801,872,801,6664,43
2404,2025-11-29,802,186,186,8680,10
2405,2025-11-29,802,50,802,9206,6
2406,2025-07-22,802,160,802,9206,61
2407,2025-04-10,803,728,803,8024,12
2408,2025-01-11,803,11,803,8024,18
2409,2025-03-19,803,369,803,8024,48
2410,2025-03-21,804,203,203,2707,31
2411,2025-05-31,804,794,804,5448,65
2412,2025-12-29,804,519,804,5448,46
2413,2025-04-24,805,892,892,10835,2
2414,2025-10-08,805,1041,1041,7287,57
2415,2025-12-02,805,721,721,10228,36
2416,2025-01-06,806,625,806,5699,56
2417,2025-10-04,806,1101,806,5699,38
2418,2025-06-01,806,960,960,957,24
2419,2025-05-05,807,736,736,2020,68
2420,2025-05-20,807,770,770,4211,24
2421,2025-09-08,807,49,807,9511,54
2422,2025-02-11,808,856,808,4047,21
2423,2025-10-03,808,680,808,4047,16
2424,2025-07-11,808,279,808,4047,53
2425,2025-03-22,809,537,537,11552,16
2426,2025-01-19,809,224,809,7179,20
2427,2025-04-20,809,263,263,4914,11
2428,2025-04-09,810,625,810,7955,27
2429,2025-04-16,810,450,450,10178,18
2430,2025-11-12,810,1153,810,7955,33
2431,2025-04-05,811,55,811,2108,27
2432,2025-10-14,811,65,811,2108,21
2433,2025-06-18,811,680,680,7069,63
2434,2025-02-13,812,140,140,2902,24
2435,2025-12-27,812,175,175,10108,26
2436,2025-03-12,812,204,204,6051,20
2437,2025-06-30,813,1123,1123,3258,11
2438,2025-05-30,813,149,149,2403,31
2439,2025-02-17,813,929,813,493,50
2440,2025-04-17,814,228,814,10437,53
2441,2025-09-17,814,855,855,1685,62
2442,2025-07-02,814,1187,1187,1801,39
2443,2025-09-09,815,1208,1208,9968,12
2444,2025-04-02,815,394,815,1200,21
2445,2025-07-22,815,408,408,3704,55
2446,2025-12-05,816,669,816,6865,46
2447,2025-11-16,816,322,816,6865,64
2448,2025-09-05,816,172,172,903,8
2449,2025-08-22,817,646,646,5917,55
2450,2025-05-29,817,1158,1158,6727,43
2451,2025-01-16,817,516,817,3225,9
2452,2025-12-12,818,356,818,69,9
2453,2025-08-28,818,504,818,69,43
2454,2025-05-23,818,907,818,69,57
2455,2025-01-19,819,1020,1020,8198,53
2456,2025-06-23,819,579,579,2460,7
2457,2025-05-18,819,1158,1158,6727,16
2458,2025-04-14,820,1187,1187,1801,12
2459,2025-09-08,820,669,820,5409,12
2460,2025-04-24,820,1148,1148,7684,2
2461,2025-03-25,821,874,874,6561,45
2462,2025-07-29,821,401,401,10849,23
2463,2025-02-18,821,377,821,7946,38
2464,2025-12-27,822,1200,1200,10188,45
2465,2025-12-29,822,296,296,10559,31
2466,2025-04-20,822,414,822,819,61
2467,2025-07-14,823,873,873,5364,6
2468,2025-09-20,823,1204,1204,512,43
2469,2025-04-08,823,51,51,5714,38
2470,2025-10-13,824,1214,1214,2536,9
2471,2025-01-15,824,1168,1168,1835,23
2472,2025-06-24,824,394,824,9284,52
2473,2025-09-22,825,826,826,6990,28
2474,2025-05-11,825,596,596,4874,39
2475,2025-12-04,825,602,602,7286,17
2476,2025-03-06,826,419,826,6990,7
2477,2025-05-16,826,409,826,6990,39
2478,2025-02-01,826,676,826,6990,36
2479,2025-02-10,827,385,385,1922,26
2480,2025-02-16,827,745,745,7379,46
2481,2025-02-04,827,552,552,951,47
2482,2025-03-03,828,362,828,8858,27
2483,2025-06-12,828,33,828,8858,43
2484,2025-09-28,828,345,828,8858,58
2485,2025-07-25,829,553,829,10708,4
2486,2025-04-11,829,1059,1059,3258,65
2487,2025-06-06,829,831,829,10708,61
2488,2025-01-02,830,1112,830,6317,2
2489,2025-10-30,830,746,746,2425,47
2490,2025-10-03,830,866,866,2263,43
2491,2025-10-29,831,977,977,5303,23
2492,2025-07-08,831,538,538,11674,55
2493,2025-12-31,831,778,778,347,36
2494,2025-07-15,832,827,832,3078,68
2495,2025-01-11,832,131,131,4602,49
2496,2025-05-19,832,889,889,1964,60
2497,2025-04-24,833,1124,833,5497,17
2498,2025-07-30,833,971,971,9241,64
2499,2025-02-18,833,620,833,5497,25
2500,2025-02-03,834,180,834,847,14
2501,2025-11-11,834,204,204,6051,65
2502,2025-07-02,834,1129,834,847,44
2503,2025-05-20,835,833,835,542,61
2504,2025-10-09,835,19,19,1616,61
2505,2025-05-05,835,1139,1139,8135,1
2506,2025-10-23,836,921,836,7516,11
2507,2025-08-30,836,466,466,3243,55
2508,2025-12-02,836,611,836,7516,37
2509,2025-03-03,837,930,930,9167,1
2510,2025-09-06,837,666,837,1758,56
2511,2025-10-11,837,768,768,11724,34
2512,2025-10-16,838,344,838,3063,16
2513,2025-05-01,838,824,838,3063,24
2514,2025-06-25,838,1209,1209,8570,30
2515,2025-09-07,839,469,469,3289,3
2516,2025-08-21,839,593,593,11784,20
2517,2025-06-24,839,665,665,1418,44
2518,2025-02-08,840,458,458,6621,62
2519,2025-06-01,840,748,840,2011,41
2520,2025-09-28,840,968,968,9052,25
2521,2025-07-24,841,14,841,6350,10
2522,2025-11-28,841,1186,1186,3953,35
2523,2025-01-25,841,978,978,2757,28
2524,2025-12-17,842,622,622,7104,19
2525,2025-08-23,842,577,577,256,12
2526,2025-07-29,842,99,842,8142,51
2527,2025-02-16,843,213,843,4480,21
2528,2025-07-30,843,100,100,4687,59
2529,2025-02-13,843,129,843,4480,68
2530,2025-02-01,844,710,844,1480,30
2531,2025-02-04,844,920,844,1480,32
2532,2025-10-23,844,463,463,6617,61
2533,2025-09-25,845,40,845,5192,7
2534,2025-04-27,845,285,845,5192,66
2535,2025-10-07,845,719,845,5192,24
2536,2025-02-25,846,319,319,10575,29
2537,2025-12-16,846,902,902,5209,28
2538,2025-01-30,846,792,792,54,17
2539,2025-12-25,847,720,720,9493,65
2540,2025-12-24,847,249,847,3266,3
2541,2025-05-12,847,479,479,10466,2
2542,2025-03-09,848,223,223,10024,48
2543,2025-11-19,848,53,848,11121,11
2544,2025-12-08,848,525,525,7938,11
2545,2025-07-06,849,926,926,8452,22
2546,2025-01-24,849,867,867,673,46
2547,2025-11-12,849,747,747,10336,48
2548,2025-11-09,850,843,843,4480,55
2549,2025-08-24,850,827,850,6975,19
2550,2025-02-04,850,580,580,3617,48
2551,2025-11-01,851,346,851,2372,56
2552,2025-12-01,851,215,851,2372,6
2553,2025-06-20,851,977,977,5303,13
2554,2025-04-19,852,763,763,3476,50
2555,2025-11-27,852,307,307,7752,26
2556,2025-04-16,852,871,871,5198,43
2557,2025-05-25,853,671,671,2846,29
2558,2025-06-29,853,1001,1001,9258,49
2559,2025-01-20,853,287,853,2437,34
2560,2025-12-16,854,535,854,5891,7
2561,2025-03-28,854,357,854,5891,10
2562,2025-07-10,854,1201,1201,11081,14
2563,2025-09-06,855,147,855,1685,10
2564,2025-08-18,855,470,470,10831,52
2565,2025-01-22,855,174,855,1685,51
2566,2025-02-22,856,536,856,8924,55
2567,2025-07-11,856,642,856,8924,61
2568,2025-05-23,856,902,856,8924,58
2569,2025-07-26,857,897,897,5355,32
2570,2025-01-26,857,1144,1144,3545,56
2571,2025-11-18,857,559,559,2911,45
2572,2025-11-28,858,1082,858,7569,3
2573,2025-04-16,858,573,573,1518,8
2574,2025-02-12,858,92,858,7569,14
2575,2025-09-22,859,1081,859,6326,37
2576,2025-01-23,859,541,859,6326,62
2577,2025-01-27,859,493,859,6326,14
2578,2025-10-28,860,614,614,11241,54
2579,2025-04-20,860,758,758,1754,47
2580,2025-10-10,860,434,434,3010,44
2581,2025-04-22,861,420,861,2569,64
2582,2025-04-10,861,328,328,6903,16
2583,2025-05-26,861,773,773,5334,52
2584,2025-02-11,862,1181,862,6188,36
2585,2025-11-21,862,2,862,6188,10
2586,2025-12-24,862,186,862,6188,15
2587,2025-03-16,863,859,863,10489,18
2588,2025-06-17,863,632,863,10489,42
2589,2025-04-28,863,926,863,10489,38
2590,2025-09-15,864,302,864,852,56
2591,2025-03-20,864,917,864,852,55
2592,2025-10-16,864,800,864,852,49
2593,2025-10-28,865,709,709,2560,4
2594,2025-01-20,865,585,585,8648,33
2595,2025-04-30,865,36,865,646,17
2596,2025-12-04,866,629,866,2263,28
2597,2025-01-06,866,169,866,2263,17
2598,2025-01-26,866,516,866,2263,16
2599,2025-11-11,867,57,867,673,10
2600,2025-03-24,867,824,867,673,52
2601,2025-10-08,867,554,867,673,54
2602,2025-01-21,868,1036,868,8651,2
2603,2025-08-17,868,178,868,8651,12
2604,2025-04-21,868,135,868,8651,31
2605,2025-05-19,869,265,869,11033,34
2606,2025-02-12,869,677,869,11033,26
2607,2025-09-12,869,116,869,11033,48
2608,2025-02-22,870,704,870,8846,34
2609,2025-01-24,870,329,870,8846,32
2610,2025-12-11,870,891,870,8846,30
2611,2025-01-18,871,805,871,5198,48
2612,2025-11-30,871,474,474,10757,17
2613,2025-04-02,871,66,871,5198,13
2614,2025-05-30,872,862,862,6188,13
2615,2025-08-22,872,90,90,6971,28
2616,2025-11-29,872,415,415,2360,40
2617,2025-11-01,873,136,136,11785,15
2618,2025-10-26,873,534,873,5364,45
2619,2025-06-05,873,532,532,6706,48
2620,2025-10-18,874,468,468,9352,24
2621,2025-02-08,874,549,874,6561,35
2622,2025-03-16,874,123,874,6561,16
2623,2025-12-18,875,1010,875,122,21
2624,2025-04-28,875,355,875,122,13
2625,2025-11-19,875,693,875,122,8
2626,2025-11-16,876,891,891,10316,40
2627,2025-04-20,876,384,876,8485,11
2628,2025-09-27,876,378,378,11452,14
2629,2025-11-02,877,938,938,6852,47
2630,2025-09-09,877,108,108,8548,3
2631,2025-02-13,877,148,148,6630,13
2632,2025-02-17,878,427,878,9961,16
2633,2025-12-24,878,958,958,7596,11
2634,2025-10-07,878,193,193,5276,4
2635,2025-11-09,879,528,528,5540,10
2636,2025-07-03,879,770,770,4211,34
2637,2025-09-14,879,975,879,7635,41
2638,2025-10-15,880,177,177,6853,26
2639,2025-01-14,880,1020,880,2960,36
2640,2025-11-06,880,659,880,2960,19
2641,2025-06-30,881,1061,1061,1301,50
2642,2025-06-13,881,288,881,10536,12
2643,2025-06-28,881,717,881,10536,47
2644,2025-10-04,882,187,187,6663,48
2645,2025-03-28,882,173,173,10170,17
2646,2025-12-27,882,706,706,1969,39
2647,2025-01-24,883,827,883,10258,36
2648,2025-08-30,883,377,883,10258,31
2649,2025-08-24,883,324,324,9196,24
2650,2025-05-15,884,1039,884,2070,68
2651,2025-06-13,884,543,884,2070,48
2652,2025-05-02,884,404,884,2070,26
2653,2025-05-04,885,753,753,155,67
2654,2025-08-25,885,177,177,6853,60
2655,2025-01-02,885,772,772,5511,68
2656,2025-07-15,886,408,408,3704,15
2657,2025-04-24,886,630,630,9311,44
2658,2025-06-30,886,897,897,5355,12
2659,2025-05-21,887,240,240,9084,16
2660,2025-12-24,887,56,56,9017,34
2661,2025-08-16,887,460,887,2917,54
2662,2025-03-13,888,598,598,668,35
2663,2025-08-15,888,617,617,6542,20
2664,2025-10-03,888,946,946,7455,62
2665,2025-11-30,889,1005,889,1964,1
2666,2025-11-24,889,249,889,1964,61
2667,2025-11-06,889,66,889,1964,10
2668,2025-12-21,890,567,567,2386,1
2669,2025-10-29,890,72,72,11024,20
2670,2025-04-30,890,965,965,5208,66
2671,2025-06-11,891,1070,1070,3295,56
2672,2025-09-07,891,1186,1186,3953,62
2673,2025-06-02,891,871,871,5198,30
2674,2025-11-28,892,896,892,10835,7
